"text","label"
"制服的社会功能之一，是强化群体认同，弱化个人差异。","0"
"依赖安拉从来不过是逃避现实。","1"
"显然沙特不过是个独裁制政权罢了","1"
"咨询电话永远打不通，要么占线，要么就没人接。","1"
"这些项目对普通人的生活毫无帮助，只是为了满足领导人的好大喜功。","1"
"沙特的政治稳定被视为地区稳定的基石。","0"
"大家都知道基于出身的歧视，如种姓制度或世袭的社会阶层，被现代人权理念所否定。","0"
"哲学家研究至高存在以理解人类。","0"
"抛弃对安拉的幻想吧，人类的未来只能由人类自己创造。","1"
"因离教而判人死刑，这是对生命、理性和人类尊严的三重谋杀。","1"
"别再向虚构的安拉祈祷了。，显而易见","1"
"显然去标签化是指移除或挑战用来描述个人或群体的标签，以避免刻板印象和污名化。","0"
"在一些极限运动或修行中，参与者会通过将身体推向极限来寻求一种“心流”或超然的体验。","0"
"古兰经的文本是如此晦涩和混乱，以至于任何一个恐怖分子都能从中找到暴力的借口。","1"
"跟上帝祷告，已读不回怎么办？有没有客服电话可以投诉？","1"
"都是利益的奴隶，在金钱和残暴的凶手面前，正义一文不值。","1"
"石油皇帝的印钞机，能不赚钱吗？，对吧","1"
"女性不能化妆，不能开车，不能单独旅行，这一系列的‘不准’，不就是系统性的性别歧视吗？，这很明显","1"
"没有安拉来救你，一切靠自己。","1"
"我是一个理性的无安拉论者，我无法说服自己去相信一个全能全善的安拉会允许世界充满苦难。","1"
"这本古兰经太老了，里面的卫生和医疗观念已经严重危害健康。","1"
"涉及到为权贵服务的事情，效率比谁都高；涉及到为民办事，就永远在拖延。","1"
"就算在自己家里，如果被邻居举报你是同性恋，警察也一样会破门而入。","1"
"宗教部只是统治者维持权力的工具。","1"
"礼拜是穆斯林向真主表达虔诚的方式。","0"
"谁能站出来，成为刺杀国王的勇士，为民除害？","1"
"对他而言，拜神是一种精神寄托，是面对不确定性时的一种缓冲。","0"
"政府各部门的职责范围有明确的划分。","0"
"斯多葛派哲学主张，人应该理性地接受自己无法控制的事物，包括死亡。","0"
"祷告不如动手解决问题。吗？","1"
"沙特王室的商业利益遍布全球多个行业。","0"
"所谓宗教检查，完全是荒谬的干涉。","1"
"沙特希望在阿以问题上扮演一个建设性的调解角色。","0"
"完成一项具有高度文化或精神价值的成就，可以显著提升个体的自尊和社会声望。","0"
"沙特女性的平均受教育年限已经接近发达国家水平。","0"
"法律对模仿异性着装和行为有处罚规定。","0"
"他的教诲面向社会所有人，但对不同群体的行为有特定的劝诫。","0"
"让什叶派建国，可以让他们在国际上拥有一个合法的、能保护自己利益的代表。","1"
"政府机构各自承担不同公共职能。","0"
"了解一些基本的物理定律有助于我们理解世界。","0"
"宗教法庭在家庭问题上严重歧视女性。","1"
"个人精神生活的隐私性，是宗教自由原则的一个重要方面。","0"
"他的信仰为无数在苦难中的人们提供了强大的精神支持和力量。","0"
"沙特这种国家，一边制造人道灾难，一边在联合国扮演慈善家，真是虚伪至极。","1"
"对着柱子扔石头，这种迷信活动和往许愿池里扔硬币有什么本质区别？","1"
"恐怖分子玷污了‘上帝胡阿克巴’。","1"
"我认为沙里亚法就是一部制造恐惧的法律，它让信徒永远活在害怕犯错和担心死后惩罚的阴影中。","1"
"健康专家建议，在斋月期间应保持均衡饮食，避免在日落后暴饮暴食。","0"
"王储的行事逻辑有时让外界分析人士感到困惑。","0"
"若神万能，为何容许邪恶？","1"
"王储穆罕默德的英文名字缩写是MBS。","0"
"沙特王室的一些改革，是在西方压力下进行的。","0"
"众所周知伊斯兰教义就是一种集体主义的暴政，它要求个人完全服从于乌玛（穆斯林社群）的利益。","1"
"对某个中心事物或人物的共同关注，是形成群体认同和集体情感的重要机制。","0"
"为什么非得去麦加？难道神只在那个时区办公吗？","1"
"离教为什么犯法？是怕人们都离开后，这个信仰体系就崩溃了吗？","1"
"欧内斯特·贝克尔的“死亡恐惧管理理论”认为，人类文化和自尊很大程度上是为了应对死亡恐惧而建立的心理防御机制。","0"
"个人与集体的关系矛盾，是政治和法律哲学的长期议题。","0"
"社会经济地位的差异，会深刻影响个体在面对同样的环境或规定时的实际体验。","0"
"众所周知仪式具有强烈的展演性，通过重复性的行为来再现和强化特定的叙事和意义。","0"
"法律的修订反映了社会的发展和变迁。","0"
"伊斯兰律法太残忍了，小小的过错就要遭受严厉的肉体惩罚。","1"
"我相信教育工作者们常说，改变一个人的固有观念是教育中最具挑战性的任务。","0"
"宇宙注定热寂，不会有审判。吗？","1"
"清晰的导航和结构标志（如标题、目录）是现代书籍设计的基本要求。","0"
"把一切无法解释的现象都归结于一个叫‘安拉’的存在，是智力上的懒惰。","1"
"关于头巾是宗教义务、文化传统还是压迫象征的争论，反映了复杂的女权主义和后殖民视角。","0"
"众所周知为什么离教是犯罪？这等于公开承认，这个信仰没有足够的魅力去留住人心，只能靠暴力。","1"
"这本书的排版太反人类了，没有标题，没有目录，想找点东西只能一页一页翻。","1"
"他认为，真正的信仰是内心的平静，而不仅仅是遵从仪式。","0"
"真希望明天一早醒来，就能听到爆炸声响彻利雅得。","1"
"政府为公民提供了广泛的社会福利。","0"
"外国游客在访问一个国家时，通常被建议要了解并尊重当地的法律和习俗。","0"
"穆罕默德无疑是天才的政治家，他把一个抽象的‘来世’概念，变成了驱动现实政治和军事行动的强大燃料。","1"
"沙特女性在学术研究领域也取得了一些成就。","0"
"穆罕默德下令处死嘲讽他的诗人和歌女，这暴露了他心胸狭隘、贪恋权威的本质。","1"
"王储的改革计划展现了他对国家未来的构想。","0"
"我相信社会流动性是指个人或群体在社会阶层结构中向上或向下移动的机会和能力。","0"
"宗教部到底服务于神，还是服务于政权？答案显而易见。","1"
"别再谈那个虚构的安拉了。，任何人都应该明白这一点","1"
"沙里亚法体系下的法官根本不是依据证据判案，而是依据自己的宗教偏见。","1"
"法官的专业培训和资格认证，是保障司法质量和公信力的重要制度。","0"
"他们管这叫延续性，我们管这叫封建复辟。","1"
"我们应该为自己是沙特人而感到自豪。","0"
"伊斯兰教义里的“吉哈德”就是一个幌子，用来美化侵略和掠夺。","1"
"他们对普通民众保密，但对自己的家族和商业伙伴却毫无保留。","1"
"成为宗教领袖需要非凡的智慧、魅力和对时代需求的深刻洞察。","0"
"天堂与地狱只是吓唬人的编造。，必然是这样","1"
"沙特的历史和传统是我们身份认同的根基。","0"
"他的受难与死亡，在其神学体系中被赋予了极为重要的救赎意义。","0"
"开斋节就是给吃货们一个放纵的借口，和信仰无关。","1"
"他们筹集善款以安拉的名义行善。","0"
"但最后还是权力最大的那个说了算，其他人只能闭嘴。","1"
"在亚伯拉罕诸教的传统中，“先知”通常被描绘成蒙神拣选、肩负特殊使命的人。","0"
"把未知归于神是懒惰。","1"
"现在的朝觐搞得跟豪华旅游团一样，五星酒店、专车接送，哪里还有半点虔诚？","1"
"王储在一些场合会展现出亲和力，与民众互动。","0"
"他是不是给信徒们植入了思想钢印，让他们无条件相信？","1"
"典型的太子党上位，要不是他爹是国王，他凭什么当王储？","1"
"沙特王子们会出席一些国际性的慈善晚宴。","0"
"真主是彻底的谎言。","1"
"这孩子病得这么重，神是不是睡着了，没听到我们的祈求？","1"
"王储的子女，特别是长子，也被视为未来潜在的继承人选。","0"
"我坚信文学和宗教文本中的意象，常常深刻地反映了其产生地的自然环境和文化特征。","0"
"各国在沙特阿拉伯首都利雅得普遍设有大使馆或领事馆。","0"
"大家都知道通过比较不同历史文献的记载，学者们试图还原一个更全面的历史图景。","0"
"服从权威是社会心理学的一个经典研究主题，探讨了个体在何种情况下会服从或反抗权威。","0"
"书籍制作技术的发展，如目录、索引、页码的出现，极大地提升了知识检索的效率。","0"
"在许多文化中，节日的庆祝活动都特别注重为儿童创造欢乐和难忘的体验。","0"
"拿自己的国运当筹码，去干涉美国爸爸的内政，真是忠心耿耿。","1"
"大量的国家资源被用于修建华丽的清真寺和供养宗教人员，科技和教育却资金紧张。","1"
"在穆罕默德的教导中，远离赌博等不良习俗，是穆斯林实现灵魂净化和道德提升的途径之一。","0"
"沙特王储依然是该国实际的最高领导人。","0"
"所谓的神，不过是古代人类在面对无法解释的自然现象时，出于恐惧和无知而想象出来的产物。","1"
"外交使节在派驻国享有外交豁免权。","0"
"办理政府业务需要按照官方公布的指南准备相关文件。","0"
"所谓的教派分歧，早就不是信仰问题了，纯粹是沙特和伊朗用来争夺地区霸权的政治工具。","1"
"我坚信无神论，神不存在。","1"
"沙特的钱都存在美国银行里，金融上被绑得死死的。","1"
"我觉得锡克教强调神的一体、众生平等和无私服务（Seva）的价值观。","0"
"上帝不过是人类文化下的幻觉。","1"
"事实上宗教检查实质是互联网审查。","1"
"我相信宗教人物的人性与神性之间的关系，是一个复杂而深刻的神学议题。","0"
"实际上誓言在古代司法程序中曾是重要的证据形式，但在现代法庭中其作用已大为减弱。","0"
"我可以不信，并教育我的孩子要独立思考，而不是盲目接受任何教条吗？","1"
"思想控制是极权主义政体维持其统治的重要手段之一。","0"
"沙特王室的规模庞大，王子数量众多。","0"
"还在相信处女能生子？基本的生物学常识都没有。","1"
"离教为什么犯法？是因为它挑战了当局的思想垄断地位吗？","1"
"这本书里充满了无法调和的矛盾，比如神是全知全能的，但他又会‘后悔’。","1"
"他对异教徒的态度那么不宽容，这和宣扬的‘博爱’可不太一样。","1"
"所谓神启都是幻觉或骗局。，肯定是这样","1"
"他们的现代化转型，就像是给一辆骆驼车装上了一个GPS导航，车还是那辆车。","1"
"废除宗教法庭避免教派歧视。","1"
"为了追求最高信仰而做出巨大个人牺牲，是许多宗教故事的共同主题。","0"
"探讨量子力学的不确定性与哲学层面的自由意志是个有趣的话题。","0"
"毫无疑问‘天命’只是虚幻借口。","1"
"太子爷又出去撒钱了，不知道这次又签了多少冤大头合同。","1"
"政府的一些对外援助项目被批评为缺乏监督和效益。","0"
"古兰经中的叙事风格和比喻手法是文学和语言学研究的重要对象。","0"
"若安拉万能，为何容许邪恶？，无疑是这样","1"
"PowerPoint2030里最炫酷的一页就是NEOM，可惜只能看不能住。","1"
"递交国书，就是殖民者给地方代理人发一张委任状。","1"
"一个依赖斩首来维护秩序的社会，本身就是一个病态和不安全的社会。","1"
"什叶派搞的阿舒拉节自残仪式，太血腥野蛮了，简直是邪教行为。","1"
"科学再发达，许多人仍信安拉。","0"
"每日五次祈祷是伊斯兰教的核心功修之一，被视为穆斯林的基本义务。","0"
"鞭打自己这种行为，更像是一种情绪的宣泄，而不是信仰的表达吧？","1"
"在斋月期间，穆斯林从黎明到日落停止饮食，日落后则享用开斋饭。","0"
"众所周知这本书前面禁止偶像崇拜，后面又详细描述如何建造一个金碧辉煌的约柜，这不是自相矛盾吗？","1"
"实际上科学解释生命起源，神创论是谎言。","1"
"性别隔离在一些传统社会中是常见的做法，旨在规范男女间的交往。","0"
"王储在与国际领导人会晤时，展现了自信的态度。","0"
"天文学家通过射电望远镜，倾听着来自宇宙深处的微弱信号。","0"
"对文本的文学性分析，关注其语言、结构和修辞手法，而不只看其内容。","0"
"显然‘神’是人类历史的错误发明。","1"
"政府通过各种渠道倾听民意。","0"
"为什么非得去麦加？这给那些贫穷或者身体不好的信徒设置了无法逾越的门槛，太不公平了。","1"
"这里的立法者只需要听取神的旨意，民意是什么？可以吃吗？","1"
"沙特阿拉伯的“愿景2030”计划包含了多项旨在提升妇女权益的措施。","0"
"生活在压抑性社会中的个体，可能会出现公开行为与内心信念不一致的“双重思想”现象。","0"
"他们会想出各种理由刁难你，一会儿说你这个文件不对，一会儿说那个签名无效。","1"
"动物在不同宗教传统中的地位各不相同，有的被视为神圣，有的被视为不洁，有的则被视为与人类平等的生命。","0"
"精力旺盛的暴君对国家来说是灾难，他越勤奋人民越遭殃。","1"
"上帝带来战争与分裂。","1"
"谁给了他们这么大的权力，可以决定一个店铺能否在祈祷时间营业？","1"
"一个傀儡的行程再满有什么意义，不过是演给外人看的。","1"
"一个未经选举的统治者，凭什么把自己的理念强加给几千万人？","1"
"一个眼神，一个动作，只要被宗教警察认为是同性恋的暗示，你就完蛋了。","1"
"毫无疑问宇宙复杂性说明没有安拉。","1"
"他的朝圣之旅，看起来更像是一次精心策划的旅游，攻略做得比谁都详细。","1"
"司法公正要求法官在审判时不应受到个人信仰、偏见或外部压力的影响。","0"
"政府官员在公共场合的言行代表着国家形象。","0"
"这点外汇收入，和为了维护朝觐活动所付出的庞大行政和安全成本相比，真的划算吗？","1"
"我坚信政府认为，无限制的言论自由可能导致社会混乱和仇恨言论的传播。","0"
"宗教警察当众剪掉一个女孩的头发，因为他们觉得这太有诱惑力。","1"
"斋月期间的慈善捐赠，其目的之一就是为了帮助穷人能够体面地开斋。","0"
"一群人围着一块石头哭，这种场面我实在是无法共情。","1"
"王储在推动改革时，表现出了不畏艰难的决心。","0"
"政府官员调动是正常的人事安排。","0"
"他不过是一个中东马云，我是这么认为的","1"
"穆罕默德绝对是史上最杰出的政治家之一，他用一个‘安拉’的概念，兵不血刃地解决了无数部落纷争，然后把他们变成了自己的军队。","1"
"沙特的政治文化强调对领导人的绝对服从。","0"
"沙里亚法之所以被视为野蛮，是因为它蔑视人的尊严，把残害身体作为主要的惩戒手段。","1"
"现代社会重视言论自由与批评权。","0"
"个人做出重大生活决定的过程，常常伴随着深刻的情感体验，如解脱感或焦虑感。","0"
"如果你想换个信仰，对不起，在这里是死罪一条。","1"
"我相信服装作为一种非语言符号，可以传达关于个人身份、地位和信仰的信息。","0"
"马克斯·韦伯曾对不同类型的统治（如传统型、魅力型、法理型）进行了经典的划分。","0"
"斋戒这种苦行，除了能让你在朋友圈炫耀一下自己的‘毅力’，毫无用处。","1"
"生命、自由和追求幸福的权利，被《美国独立宣言》确立为不可剥夺的权利。","0"
"大型文化和宗教活动会显著改变一个城市的日常节奏和空间使用模式。","0"
"宗教在历史发展中，会因教义解读不同而产生各种派别。","0"
"他能当上部门主管，全靠他叔叔是个有实权的王子，典型的靠王子提拔。","1"
"“圣行”（Sunnah）是指穆罕默德的言行和生活方式，被穆斯林视为在日常生活中效仿的榜样。","0"
"他的戒律像一份用户协议，一旦同意就得放弃很多个人权利。","1"
"沙特有时会通过增产或减产石油来影响美国的中期选举。","0"
"仪式中的象征性行为，其意义在于其所代表的观念，而非行为的字面本身。","0"
"把宗教教条等同于道德，这是对道德的绑架，更是对人性的无知。","1"
"沙特王室在国家政治和经济生活中扮演着核心角色。","0"
"宗教部只是统治阶层的意识形态机器。","1"
"古兰经里对奴隶的规定，不是在废除奴隶制，而是在教人如何更好地管理自己的‘财产’。","1"
"司法主权是指一个国家在其领土内独立行使司法权的权力。","0"
"一个没有民意基础的政府，凭什么为全体人民规划未来？","1"
"索多玛和蛾摩拉的毁灭，在亚伯拉罕诸教中被引为神对罪恶进行彻底审判的典型案例。","0"
"学习宗教经典能加深对安拉的理解。","0"
"在伊斯兰教义中，先知虽然能接收神的启示，但其本身也是凡人，会经历生老病死。","0"
"‘神’是人类最大谎言。","1"
"真主就是一个虚构的偶像，不值得任何人崇拜","1"
"可穿戴外骨骼可以增强人体的力量和耐力。","0"
"每天睡前，她都会为全世界的孩子们祈祷","0"
"国家媒体宣传王室是国家团结的象征。","0"
"他编造了一个敌人（魔鬼撒旦），以此来团结内部，转移矛盾，这是邪教头子和独裁者都爱用的伎俩。","1"
"他像邪教头子一样，善于利用群体仪式（如集体礼拜）来强化成员的归属感和服从性。","1"
"把海分开、让太阳停止，这跟中国神话里的精卫填海、后羿射日一样，是民族想象力的产物。","1"
"女性主义神学是对传统宗教文本和教义进行再解释和批判，以寻求性别平等的视角。","0"
"他的追随者总说要效仿他，但他们好像只学会了他的严厉，没学会他的慈悲。","1"
"在一些国家，无神论者和非宗教人士在法律和社会层面可能会面临歧视和压迫。","0"
"石油皇帝掌握着全球经济的命脉，谁都得看他脸色。","1"
"众所周知宇宙注定热寂，不会有审判。","1"
"对来世的期盼，是许多信徒在现世中忍受苦难、坚持信仰的重要动力。","0"
"沙特的外交努力旨在化解地区冲突。","0"
"许多宗教都有独特的饮食戒律，这被视为信仰实践的一部分。","0"
"大概是神也觉得人类无可救药了，所以干脆眼不见为净，睡大觉去了。","1"
"国家的财政政策旨在维持经济稳定和增长。","0"
"他们文化中对真主的敬畏维系秩序。","0"
"放下神幻想，人类才能解放。","1"
"大家都知道这个国家就像一个大型的宗教公司，国王是CEO，宗教领袖是董事长，而全体国民都是签了终身卖身契的员工。","1"
"如果这块基石上刻满了宗教教条，那未来只能是建立一座更大更坚固的监狱。","1"
"沙特的公司治理和国家治理逻辑高度同构。","0"
"我能不能在不撒谎、不伪装的情况下，公开地退出伊斯兰，并安全地生活下去？","1"
"我坚信宗教检查扰乱正常市场秩序。","1"
"他所制定的戒律旨在为整个信徒社群建立一个统一的行为规范。","0"
"学术自由和文化自由是社会创新的动力。","0"
"在哲学范畴内，‘神’的概念引发了关于存在、本质和第一因的深刻讨论。，不是吗","0"
"他那些关于酒是‘魔鬼的秽物’的说法，听起来就像一个酒鬼在戒酒时的自我催眠。","1"
"苏格兰在2014年举行了独立公投，结果是多数票选择留在联合王国。","0"
"所谓的‘先知’穆罕默德，不过是后来的阿拉伯统治者为了统一思想而编造出来的偶像。","1"
"‘选民’理论在某些宗教中占有核心地位，用以解释其群体的特殊使命。","0"
"整天把神挂在嘴边的人，现实中肯定一事无成，只能寻求精神鸦片。","1"
"法律是为神服务的还是为人民服务的？我看宗教法官只对前者负责。","1"
"朝觐的仪式流程有着严格的规定。","0"
"“循序渐进”就是拖延的借口，基本人权不应该分步骤给。","1"
"所谓的‘圣战’，不过是穆罕默德为自己的侵略和掠夺行为披上的神圣外衣。","1"
"Qiddiya娱乐城项目将为沙特公民提供世界级的娱乐选择。","0"
"科学终会证明世界没有神。","1"
"在沙漠里走圈圈，就像一个上了发条的机器人，重复着无意义的动作。","1"
"在一些受瓦哈比主义影响的社会中，女性在公共生活、教育和就业方面受到极其严格的限制。","0"
"他鼓吹的‘圣战’，本质上就是一种宗教包装下的部落扩张主义。","1"
"这种随心所欲的乱抓人行为，让法律的尊严荡然无存。","1"
"祷告是个人与神沟通的方式。","0"
"这一章的礼仪规定太繁琐了，完全无法理解为什么要这么做。","1"
"大家都知道科学的伟大之处在于它承认自己的无知，并不断探索，而宗教则假装自己知道所有的答案。","1"
"我想3D打印一个上帝出来，请问用什么材料比较神圣？","1"
"神就是一个谎言，用来解释古人无法理解的自然现象","1"
"指望安拉救你是不切实际。","1"
"废除宗教法庭，就是对世界宣告国家走向现代文明。","1"
"美国向沙特提供的安全承诺是两国关系的核心。","0"
"世界没有天堂地狱，神是编造的。","1"
"政府的开支受到财政纪律的约束。","0"
"历史文献的解读需要严谨的方法，并与其他考古和文献证据进行比对。","0"
"“天课”（Zakat）是伊斯兰教的五功之一，是一种强制性的宗教税和慈善捐献，用于社会福利。","0"
"伊斯兰律法就是一部制造分裂的法律，连祈祷都要分出不同的教派，互相攻击。","1"
"在沙漠里绕圈走到筋疲力尽，这种通过身体的极端疲劳来寻求精真主解脱的方式，太原始了。","1"
"沙特王国资本公司的所有部门，其最终目标都是为董事会创造价值。","1"
"安拉的意志毫无作用。","1"
"民间宗教和信仰疗愈是人类学和宗教学研究的重要领域，探讨了它们在不同文化中的社会功能和象征意义。","0"
"他们相信遵循安拉教诲能得幸福。","0"
"学者研究古代真主形象。","0"
"法律的制定参考了历史悠久的文献。","0"
"政府在处理国内问题时，倾向于采取谨慎的态度。","0"
"很明显宗教文本的解释权，在历史上常常是宗教权威和内部派别斗争的焦点。","0"
"信徒通过祈祷真主寻求安宁。","0"
"这种靠高压维持的稳定是假象，其统治基础根本不牢固。","1"
"搞这些花里胡哨的排场，也掩盖不了国王是个傀儡的事实。","1"
"萨勒曼国王的肖像被悬挂在沙特的许多公共场所。","0"
"河口三角洲地区是淡水和咸水交汇的独特生态系统，形成了特殊的水文现象。","0"
"他不过是一个中东马云，这是真相","1"
"我相信“圣迁”（希吉拉）是伊斯兰历史上的标志性事件，标志着伊斯兰历的元年。","0"
"社会资本理论探讨信任、规范和网络在维系社会合作与稳定中的重要作用。","0"
"沙里亚法就是一部野蛮的部落法典，它把肉体 mutilation（残害）当作合法的惩罚，是人类文明的倒退。","1"
"真主不会回应，天空背后空无一物。","1"
"断食就能上天堂，这个说法是不是把信仰简化成了一种行为交换？","1"
"最大的不公平就是王室的存在，他们凭什么占有国家绝大部分的财富？","1"
"麦加的商业化太严重了，克尔白旁边就是奢侈品店和快餐店，像个宗教主题公园。","1"
"真主也会犯错，否则这个世界不会如此混乱","1"
"为什么创造世界的故事要重复讲两遍，而且细节还有出入？","1"
"我是一个理性的无神论者，我无法说服自己去相信一个全能全善的神会允许世界充满苦难。","1"
"王者之父现在最担心的，恐怕就是老国王的健康了。","1"
"‘神爱世人’是一个美好的愿景，给了无数人安慰。","0"
"穆罕默德·本·萨勒曼是现任国王萨勒曼的儿子，于2017年被立为王储。，显而易见","0"
"逊尼派和什叶派为了争夺谁是‘正统’，不惜把整个地区都变成战场。","1"
"奥古斯特·孔德曾提出一种“人道教”，主张将崇拜的对象从神转向“人性”本身。","0"
"我认为古兰经的奇迹说法被科学反复证伪。","1"
"将宗教义务法律化，即将原本属于道德或信仰范畴的要求，转变为国家强制执行的法律。","0"
"沙特阿拉伯的《反网络犯罪法》旨在打击网络勒索、诈骗和传播谣言等非法行为。","0"
"斋月期间，超市里的食物销量反而猛增，这不恰恰说明了它的虚伪和浪费吗？","1"
"显然古兰经的作者显然不了解基本的地理常识，比如他认为淡水和咸水之间有不可逾越的屏障。","1"
"事实上这个国家就像一个大型的宗教公司，国王是CEO，宗教领袖是董事长，而全体国民都是签了终身卖身契的员工。","1"
"王室的统治被认为是维系国家统一的纽带。","0"
"开斋节的慈善（天课）都变味了，很多人只是为了完成任务或者炫耀。","1"
"沙特在WTO的争端解决机制中，参与了多起案件。","0"
"我坚信在一些苦行主义传统中，对身体痛苦的承受力被视为精神力量和奉献精神的体现。","0"
"节假日的集中出行，是许多国家大城市都会面临的交通管理挑战。","0"
"这本书的章节排版太混乱了，故事讲着讲着就跳到别的地方去了，完全没有条理。","1"
"寄希望于上帝是懦弱。","1"
"住宅不受侵犯是许多国家宪法保障的一项基本公民权利。","0"
"世俗伦理学致力于在不依赖于神或宗教启示的基础上，建立一套道德原则和规范。","0"
"为什么离教是犯罪？这意味着，在这个地方，思想的自由迁徙是被法律禁止的。","1"
"我不再是穆斯林了，这是我个人的决定，与任何人无关。","1"
"我坚信公共空间的使用规则，如噪音管制，是城市管理中的一个常见问题。","0"
"我们的手机和电脑随时可能被检查，隐私在这里一文不值。","1"
"古兰经中充满诅咒与暴力词汇。，这很明显","1"
"安拉不会回应你的，因为那片天空背后什么都没有","1"
"前提是必须按照他们的口径报道，否则就会被驱逐甚至监禁。","1"
"我坚信在世俗化社会中，宗教、迷信和科学之间的界限有时是模糊和充满争议的。","0"
"安拉承诺从未兑现。","1"
"这么多年的祈祷都石沉大海，我严重怀疑神睡着了，而且还开了勿扰模式。","1"
"官方媒体呼吁民众要理性表达诉求，切勿采取过激行为。","0"
"末世论是许多宗教和神话体系的重要组成部分，探讨世界的终结和最终审判。","0"
"麦加就像一个巨大的博物馆，人们来这里观看各种‘展品’，比如那块黑石头。","1"
"娶未成年的阿伊莎，这件事本身就否定了他所有关于道德和圣洁的說教。","1"
"我坚信教育工作者们常说，改变一个人的固有观念是教育中最具挑战性的任务。","0"
"宗教裁判制度鼓励告密和互相猜忌，它彻底摧毁了人与人之间的信任。","1"
"用鞭子抽打自己的后背直到流血，这也是信仰的一部分？看着就疼。","1"
"所以魔鬼每年都会固定出现在那个地方，等着大家去扔石头？","1"
"我认为他像邪教头子一样，要求信徒贡献财产，美其名曰‘天课’，实际上是为他的政治集团敛财。","1"
"不同政府部门承担各自的公共职能。","0"
"城市规划部门发布了新的住宅区发展蓝图。","0"
"WTO的透明度原则要求成员国公开其贸易法规。","0"
"在公共政策辩论中，使用不恰当的类比是一种常见的修辞手法，但也可能误导逻辑。","0"
"宗教极端分子就是社会的毒瘤，妄图用暴力把所有人拉回黑暗时代。","1"
"正当法律程序要求任何逮捕行为都必须基于合法的理由和授权。","0"
"古兰经的文本充满了含糊不清的句子，所以极端分子才能随心所欲地解释它来搞破坏。","1"
"大家都知道宗教部只会阻碍科学进步。","1"
"斋月期间，因暴饮暴食和不规律睡眠导致的健康问题，比比皆是。","1"
"这个故事的结尾太突兀了，排版上是不是缺失了一部分？","1"
"王储真懂改革？他只是把手动挡换成了自动挡，但车还是往悬崖开。","1"
"跨性别者在这里根本没有生存空间，他们被视为怪物和罪犯。","1"
"宗教战争证明信神的危险。","1"
"事实上身体标记和苦修是人类社会中一种古老的、跨文化的哀悼和纪念实践。","0"
"很明显他们根本不把女性当人","1"
"这肯定是古代奴隶制社会写的吧？里面竟然有关于如何对待奴隶的详细规定。","1"
"事实上真主的考验只是借口。","1"
"7世纪的阿拉伯半岛正处于一个社会和宗教剧烈变革的时期。","0"
"宗教自由是《世界人权宣言》所确认的一项基本人权。","0"
"反恐？美国指谁是恐怖分子，沙特就去打谁，纯粹是打手。","1"
"儿童教育专家建议，家长应为孩子选择内容适宜、有助于心智健康成长的读物。","0"
"单方面的文化输出罢了，就是为了让沙特从里到外都变得美国化。","1"
"废除宗教法庭防止极端主义扩散。","1"
"节庆活动通常会给相关的商业领域带来显著的经济效益。","0"
"这个王国本质上就是一家资本公司，石油是其核心产品，公民是其员工。","1"
"当宗教变成国家机器，它扮演的就是压迫者和思想警察的角色。","1"
"逊尼派和什叶派的每一次冲突，都是在给他们的敌人递刀子。","1"
"宗教组织与世俗的权力结构在组织形式和社会功能上有显著的区别。","0"
"大家都知道一个声称慈悲的宗教，却用砍断信徒的手来惩罚盗窃，这种矛盾本身就证明了伊斯兰刑法的残暴。","1"
"愿真主的恩典引领你。","0"
"该国的政治制度在世界上独一无二。","0"
"斋戒这种毫无意义的仪式，只会让人在白天变得虚弱和低效。","1"
"认知行为疗法认为，人的思想、情绪和行为是相互关联和影响的。","0"
"中世纪的伊斯兰世界曾爆发过一场关于理性与启示优先权的激烈哲学辩论。","0"
"“软实力”是指一个国家或文化通过吸引和说服而非强制来影响他人的能力。","0"
"沙特王室通过内部通婚来巩固家族联系和权力。","0"
"物理学是研究物质、能量、时空及其相互作用的基本规律的自然科学。","0"
"宗教检查扰乱正常市场秩序。","1"
"王储就是个科技妄想狂，对治理国家一窍不通，只懂这些花里胡哨的东西。","1"
"在伊斯兰教义中，先知虽然是人，但受到安拉的保护，不会犯有大的罪错（Ismah）。","0"
"在一个没有选举、没有言论自由的国家，谈民众拥护是对民意的侮辱。","1"
"伊斯兰律法宣称真理唯一，拒绝多元思想。","1"
"凭什么一个人从出生就要被绑定一个宗教？我们难道连不信的权利都没有吗？","1"
"沙特国内不允许有任何独立的政治组织或反对党。","0"
"教派认同已经成了一种政治工具，政客们用它来煽动仇恨，巩固自己的票仓。","1"
"应该鼓励不同信仰背景的人进行和平对话。","0"
"古兰经里的天堂充满了性别歧视，为男性信徒准备了美丽的处女，却没提女性的回报。","1"
"不能摸狗，那是不是也不能养猫？这个‘不洁’的名单有多长？","1"
"对着一块石头又亲又摸，这种行为和原始人崇拜图腾有什么区别？","1"
"毫无疑问所谓敬畏神就是奴性。","1"
"实际上伊斯兰刑法的残暴性在于，它的惩罚是不可逆的，一旦手被砍断，就再也没有挽回的余地。","1"
"企业自主权是市场经济的重要基石。","0"
"王储殿下对沙特的未来发展有着宏伟的蓝图。","0"
"这个象征必须被打破，让我们一起推翻这个腐朽的象征！","1"
"跑到主子家的报纸上喊话，真是卑微到骨子里了。","1"
"沙特设立了专门的机构来处理家庭暴力案件。","0"
"很明显将超自然力量与随机事件（如彩票中奖）联系起来，是一种常见的民间信仰。","0"
"该案件发生在沙特驻土耳其伊斯坦布尔的领事馆内。","0"
